hc-key,al,at,be,bg,cy,cz,de,dk,ee,fi,fr,gr,hr,hu,is,ie,it,lt,lu,lv,me,mk,mt,nl,pl,pt,ro,rs,si,sk,es,se,tr,gb
01/05/2012,,38.42322256,36.12909851,25.63554134,45.81437624,58.30002994,36.8631476,22.39550149,26.33584,28.77476523,30.93480636,72.50651349,49.20987,42.60517822,42.07888,50.7488,55.9386583,35.41508342,16.90368836,44.16139027,37.86528079,30.75588068,30.55736,31.5069664,42.05489,57.34079208,33.68728798,45.12552941,51.22040078,36.53889,66.82978131,20.01561335,24.8144,59.72282858
