hc-key,al,at,be,bg,cy,cz,de,dk,ee,fi,fr,gr,hr,hu,is,ie,it,lt,lu,lv,me,mk,mt,nl,pl,pt,ro,rs,si,sk,es,se,tr,gb
01/11/2012,,33.868429,41.18061106,21.53859804,49.84262425,55.89315055,35.84848777,24.37415584,30.47911266,24.394429,41.93266865,75.28381618,52.5484,35.93487354,37.16093625,50.02536,46.66929264,31.78979392,24.75599602,40.06621167,32.38972468,28.1307197,25.91562,28.70245079,36.84928,49.03326108,33.29726824,47.65004836,53.74823471,40.45144,65.88675944,18.73704568,30.81803,52.68787891
