hc-key,al,at,be,bg,cy,cz,de,dk,ee,fi,fr,gr,hr,hu,is,ie,it,lt,lu,lv,me,mk,mt,nl,pl,pt,ro,rs,si,sk,es,se,tr,gb
01/05/2014,,40.95731,35.61698617,26.04725326,50.87088,47.06006924,31.76706726,23.66379722,19.94922405,19.92968379,46.35506972,67.52899705,45.36963111,35.18110396,17.51271457,46.53598205,49.28014479,25.61917241,22.51677866,35.84425889,27.59849365,23.90295257,12.32694444,27.01125,35.62594406,61.42810233,28.86104697,25.08011173,53.13506232,51.27833008,74.01642788,18.76729167,22.22624756,46.859626
