hc-key,al,at,be,bg,cy,cz,de,dk,ee,fi,fr,gr,hr,hu,is,ie,it,lt,lu,lv,me,mk,mt,nl,pl,pt,ro,rs,si,sk,es,se,tr,gb
01/11/2011,,35.91559441,36.77116732,18.12473579,31.61819444,49.62058882,40.1670632,21.88361744,26.71254237,27.22575848,48.124258,64.57534,58.72016,34.98790402,39.70758,52.81183251,42.86984481,33.94094542,17.35024096,45.19181368,30.15986111,31.17607955,28.36676,28.966199,34.93389,47.4857485,34.24574679,,51.05376598,40.55788,54.63678287,18.99530333,31.38894106,57.08284573
