hc-key,al,at,be,bg,cy,cz,de,dk,ee,fi,fr,gr,hr,hu,is,ie,it,lt,lu,lv,me,mk,mt,nl,pl,pt,ro,rs,si,sk,es,se,tr,gb
01/05/2013,,32.39442442,37.20615005,24.39378037,57.49320792,55.4535964,33.80475122,24.43631841,34.19868263,27.40284519,43.65139352,75.17811,49.59888,33.03382668,18.51009785,52.38358283,53.15897132,31.2514966,24.71544554,42.12018962,33.63181281,24.56589962,11.50088,33.72641528,46.73296,65.83868526,34.47429363,46.70431412,58.07702275,43.18173,70.8959545,21.28300692,32.93638362,52.62894736
