hc-key,al,at,be,bg,cy,cz,de,dk,ee,fi,fr,gr,hr,hu,is,ie,it,lt,lu,lv,me,mk,mt,nl,pl,pt,ro,rs,si,sk,es,se,tr,gb
01/11/2014,12.98557331,30.51104651,38.31603397,29.64115308,55.07556,38.78878673,30.31464248,21.40533865,13.19053892,18.37886228,43.59574111,69.62755203,43.7161149,30.65802074,20.65206,40.99568862,47.43338583,21.80648703,21.94059172,28.32312064,24.57841418,21.37192999,15.26393281,25.24484158,23.4753727,43.73639801,25.62892927,27.22051131,43.73634799,35.62516876,55.67886256,16.33633431,27.3525207,43.64079271
